url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,filename,md5
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-05(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-05(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-05(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-05(3).JPG,Ohio Small Animals : location_RMW2_sequence_index_00344,Ohio Small Animals : RMW2,2,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_RMW2__2019-08-14__18-35-05(3).JPG,OH_sm_animals_RMW2__2019-08-14__18-35-05(3).JPG,22a45b089c507e21f230e239498d9619
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-41(8).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-41(8).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-41(8).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/RMW2__2019-08-14__18-35-41(8).JPG,Ohio Small Animals : location_RMW2_sequence_index_00344,Ohio Small Animals : RMW2,7,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_RMW2__2019-08-14__18-35-41(8).JPG,OH_sm_animals_RMW2__2019-08-14__18-35-41(8).JPG,7182d50c78c4db34027ed6e4f62ba584
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL2__2019-06-30__18-03-33(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL2__2019-06-30__18-03-33(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL2__2019-06-30__18-03-33(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL2__2019-06-30__18-03-33(6).JPG,Ohio Small Animals : location_WIL2_sequence_index_00154,Ohio Small Animals : WIL2,5,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL2__2019-06-30__18-03-33(6).JPG,OH_sm_animals_WIL2__2019-06-30__18-03-33(6).JPG,d6968eaaf5096f522322b979d9b15e86
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-42(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-42(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-42(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-42(3).JPG,Ohio Small Animals : location_WIL3_sequence_index_00174,Ohio Small Animals : WIL3,2,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL3__2019-07-27__21-22-42(3).JPG,OH_sm_animals_WIL3__2019-07-27__21-22-42(3).JPG,611bfdd6d20d07e4e08968611ebe3e56
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-48(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-48(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-48(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-48(5).JPG,Ohio Small Animals : location_WIL3_sequence_index_00174,Ohio Small Animals : WIL3,4,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL3__2019-07-27__21-22-48(5).JPG,OH_sm_animals_WIL3__2019-07-27__21-22-48(5).JPG,4a9e43125c940bbc9081fc25ac2bb8c0
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-50(7).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-50(7).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-50(7).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-50(7).JPG,Ohio Small Animals : location_WIL3_sequence_index_00174,Ohio Small Animals : WIL3,6,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL3__2019-07-27__21-22-50(7).JPG,OH_sm_animals_WIL3__2019-07-27__21-22-50(7).JPG,b2d069cbdbf40efff294e6fddbeb5ddb
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-52(9).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-52(9).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-52(9).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-52(9).JPG,Ohio Small Animals : location_WIL3_sequence_index_00174,Ohio Small Animals : WIL3,8,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL3__2019-07-27__21-22-52(9).JPG,OH_sm_animals_WIL3__2019-07-27__21-22-52(9).JPG,32ce6cbfb6ce9f8d0058f984982b5974
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-54(11).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-54(11).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-54(11).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-27__21-22-54(11).JPG,Ohio Small Animals : location_WIL3_sequence_index_00174,Ohio Small Animals : WIL3,10,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL3__2019-07-27__21-22-54(11).JPG,OH_sm_animals_WIL3__2019-07-27__21-22-54(11).JPG,30a79ddfde534ab80dd402eb8f1f0087
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-31__05-30-14(1).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-31__05-30-14(1).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-31__05-30-14(1).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Raccoon/WIL3__2019-07-31__05-30-14(1).JPG,Ohio Small Animals : location_WIL3_sequence_index_00181,Ohio Small Animals : WIL3,0,raccoon,procyon lotor,common raccoon,animalia,chordata,mammalia,carnivora,procyonidae,procyon,lotor,ohio-small-animals/OH_sm_animals_WIL3__2019-07-31__05-30-14(1).JPG,OH_sm_animals_WIL3__2019-07-31__05-30-14(1).JPG,81d3fe101bb524fcc43eb9951e80c7df
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/FCS2__2019-09-08__07-07-41(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/FCS2__2019-09-08__07-07-41(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/FCS2__2019-09-08__07-07-41(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/FCS2__2019-09-08__07-07-41(5).JPG,Ohio Small Animals : location_FCS2_sequence_index_00210,Ohio Small Animals : FCS2,3,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_FCS2__2019-09-08__07-07-41(5).JPG,OH_sm_animals_FCS2__2019-09-08__07-07-41(5).JPG,50b9c27509d63aeaeb8a9f7d4b331c5d
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/GRN3__2019-06-24__07-09-19(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/GRN3__2019-06-24__07-09-19(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/GRN3__2019-06-24__07-09-19(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/GRN3__2019-06-24__07-09-19(6).JPG,Ohio Small Animals : location_GRN3_sequence_index_00182,Ohio Small Animals : GRN3,4,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_GRN3__2019-06-24__07-09-19(6).JPG,OH_sm_animals_GRN3__2019-06-24__07-09-19(6).JPG,a9108228bec86594dc25c8942a70eb04
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-21(4).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-21(4).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-21(4).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-21(4).JPG,Ohio Small Animals : location_MLN1_sequence_index_00108,Ohio Small Animals : MLN1,3,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_MLN1__2019-07-09__04-26-21(4).JPG,OH_sm_animals_MLN1__2019-07-09__04-26-21(4).JPG,a133bcf966ca0d9f7ddd2f4553be8882
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-22(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-22(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-22(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-22(5).JPG,Ohio Small Animals : location_MLN1_sequence_index_00108,Ohio Small Animals : MLN1,4,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_MLN1__2019-07-09__04-26-22(5).JPG,OH_sm_animals_MLN1__2019-07-09__04-26-22(5).JPG,8ecfd4a9d079286cd9a39481318382d1
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-23(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-23(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-23(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/MLN1__2019-07-09__04-26-23(6).JPG,Ohio Small Animals : location_MLN1_sequence_index_00108,Ohio Small Animals : MLN1,5,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_MLN1__2019-07-09__04-26-23(6).JPG,OH_sm_animals_MLN1__2019-07-09__04-26-23(6).JPG,46d9bec0e55de4ea52214fde08a621d0
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/NOR3__2019-06-11__05-37-47(2).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/NOR3__2019-06-11__05-37-47(2).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/NOR3__2019-06-11__05-37-47(2).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/NOR3__2019-06-11__05-37-47(2).JPG,Ohio Small Animals : location_NOR3_sequence_index_00110,Ohio Small Animals : NOR3,1,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_NOR3__2019-06-11__05-37-47(2).JPG,OH_sm_animals_NOR3__2019-06-11__05-37-47(2).JPG,b580b7c420b0749506373b72cf6639da
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/RMW1__2019-06-11__02-59-19(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/RMW1__2019-06-11__02-59-19(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/RMW1__2019-06-11__02-59-19(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/RMW1__2019-06-11__02-59-19(3).JPG,Ohio Small Animals : location_RMW1_sequence_index_00066,Ohio Small Animals : RMW1,2,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_RMW1__2019-06-11__02-59-19(3).JPG,OH_sm_animals_RMW1__2019-06-11__02-59-19(3).JPG,a24185f301002afc06fb97973dcf0bc9
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR1__2019-08-07__08-53-52(5).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR1__2019-08-07__08-53-52(5).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR1__2019-08-07__08-53-52(5).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/STR1__2019-08-07__08-53-52(5).JPG,Ohio Small Animals : location_STR1_sequence_index_00220,Ohio Small Animals : STR1,2,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_STR1__2019-08-07__08-53-52(5).JPG,OH_sm_animals_STR1__2019-08-07__08-53-52(5).JPG,495b8c391e0363bf5907d4a48433fbb0
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-07__08-37-25(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-07__08-37-25(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-07__08-37-25(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-07__08-37-25(3).JPG,Ohio Small Animals : location_STR2_sequence_index_00204,Ohio Small Animals : STR2,0,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_STR2__2019-08-07__08-37-25(3).JPG,OH_sm_animals_STR2__2019-08-07__08-37-25(3).JPG,82fcdaad741f372396fa4e87d21cbf4f
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-11__14-07-39(3).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-11__14-07-39(3).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-11__14-07-39(3).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/STR2__2019-08-11__14-07-39(3).JPG,Ohio Small Animals : location_STR2_sequence_index_00208,Ohio Small Animals : STR2,2,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_STR2__2019-08-11__14-07-39(3).JPG,OH_sm_animals_STR2__2019-08-11__14-07-39(3).JPG,2b7e3859fac9b7e6142e8944102dee14
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/YWN3__2019-06-22__05-55-34(6).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/YWN3__2019-06-22__05-55-34(6).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/YWN3__2019-06-22__05-55-34(6).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/YWN3__2019-06-22__05-55-34(6).JPG,Ohio Small Animals : location_YWN3_sequence_index_00086,Ohio Small Animals : YWN3,1,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_YWN3__2019-06-22__05-55-34(6).JPG,OH_sm_animals_YWN3__2019-06-22__05-55-34(6).JPG,f81a0fa7ee7ef39bbdc19c0ce45f5406
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/YWS3__2019-06-28__03-55-12(8).JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/YWS3__2019-06-28__03-55-12(8).JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Star-nosed mole/YWS3__2019-06-28__03-55-12(8).JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Star-nosed mole/YWS3__2019-06-28__03-55-12(8).JPG,Ohio Small Animals : location_YWS3_sequence_index_00160,Ohio Small Animals : YWS3,1,star-nosed_mole,condylura cristata,star-nosed mole,animalia,chordata,mammalia,eulipotyphla,talpidae,condylura,cristata,ohio-small-animals/OH_sm_animals_YWS3__2019-06-28__03-55-12(8).JPG,OH_sm_animals_YWS3__2019-06-28__03-55-12(8).JPG,722e62b5c92a097d5935e52f66adece9
https://storage.googleapis.com/public-datasets-lila/osu-small-animals/Images/Sorted_by_species/Mammalia/Striped Skunk/A1E__2020-08-30__02-56-38(14)__mephitis_mephitis.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Striped Skunk/A1E__2020-08-30__02-56-38(14)__mephitis_mephitis.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/osu-small-animals/Images/Sorted_by_species/Mammalia/Striped Skunk/A1E__2020-08-30__02-56-38(14)__mephitis_mephitis.JPG,Ohio Small Animals : Images/Sorted_by_species/Mammalia/Striped Skunk/A1E__2020-08-30__02-56-38(14)__mephitis_mephitis.JPG,Ohio Small Animals : location_A1E_sequence_index_00543,Ohio Small Animals : A1E,15,striped_skunk,mephitis mephitis,striped skunk,animalia,chordata,mammalia,carnivora,mephitidae,mephitis,mephitis,ohio-small-animals/OH_sm_animals_A1E__2020-08-30__02-56-38(14)__mephitis_mephitis.JPG,OH_sm_animals_A1E__2020-08-30__02-56-38(14)__mephitis_mephitis.JPG,debb48d76d7300b3273d8d757677742f
